home,away,team,matchweek,player,shot_type,situation,player_coordinates_x,player_coordinates_y,player_coordinates_z,body_part,goal_mouth_location,goal_mouth_coordinates_x,goal_mouth_coordinates_y,goal_mouth_coordinates_z,id,time,added_time,time_seconds,draw_start_x,draw_start_y,draw_end_x,draw_end_y,draw_goal_x,draw_goal_y,reversed_period_time,reversed_period_time_seconds,incident_type,block_coordinates_x,block_coordinates_y,block_coordinates_z,draw_block_x,draw_block_y,goal_type
cuenca,emelec,emelec,1,Luis Aldair Arroyo Cabeza,block,assisted,11.505174415092505,1.8360466302082585,0,right-foot,low-right,0,9.327963211171323,19.0,2539887,79,0.0,5114,6.0075537927833835,7.288154747957428,5.447245253838403,0,44.55757173693972,81.0,5,286,shot,13.783616472178503,57.81794101200982,0.0,53.974192078590455,20.796394375275923,0
cuenca,emelec,emelec,1,Tommy Chamba,miss,assisted,48.197987321139344,59.028877003211996,0,right-foot,right,0,19.166832417630573,4.2,2539878,87,0.0,5030,36.081335028335126,12.129986452737214,100.0,0,100.0,100.0,7,370,shot,0.5492459791822766,70.99351733198885,0.0,98.63084137115317,1.741511967559774,0
cuenca,emelec,cuenca,1,Pablo Daniel Magnin,miss,corner,1.9579820337069158,19.57620506190395,0,head,close-left,0,92.65272491494515,11.1,2539821,82,0.0,4784,48.91093715878024,3.7944933426649214,47.89816014106911,0,25.499147397383936,99.1638211024877,11,616,shot,0.0,0.0,0.0,0.0,0.0,0
cuenca,emelec,cuenca,1,Pablo Daniel Magnin,miss,assisted,16.759484868133054,42.60592136948595,0,head,left,0,100.0,5.6,2539949,80,0.0,4565,7.936269637402056,18.69443612375875,15.711980112151956,0,64.05836237081282,80.86168172612415,14,835,shot,0.0,0.0,0.0,0.0,0.0,0
cuenca,emelec,cuenca,1,Marcelo Meli,goal,assisted,2.4185533869377416,55.37635273952205,0,right-foot,low-left,0,43.69009761285771,12.0,2539804,75,0.0,4315,83.93691871586296,5.1789538665611445,91.38189903353906,0,21.0062769023546,88.0,19,1085,shot,0.0,0.0,0.0,0.0,0.0,regular
cuenca,emelec,cuenca,1,Facundo Castelli,goal,assisted,10.497723696202046,1.7840928888162182,0,other,high-left,0,30.88689678134152,22.2,2539782,60,0.0,3599,0.4324370703019511,1.4200480250702654,79.72789776160046,0,85.05251876605526,100.0,31,1801,shot,0.0,0.0,0.0,0.0,0.0,regular
cuenca,emelec,emelec,1,Romario Caicedo,miss,assisted,4.69889996356447,98.48311023192478,0,right-foot,left,0,52.19162873894578,5.6,2539791,50,0.0,3598,28.962024224548173,21.64558495640479,24.95094195847819,0,27.52585472316062,6.680134139863398,31,1802,shot,13.747657603525512,40.37815298713118,0.0,72.36424897651233,8.404424621165825,0
cuenca,emelec,cuenca,1,Vilinton Branda,block,set-piece,35.75357577474408,45.997526970528185,0,left-foot,low-left,0,15.151582133732326,19.0,2539704,39,0.0,2132,11.08393969130898,9.288064635731942,84.19819734317309,0,65.66254358634143,81.0,10,568,shot,33.55821069350529,19.681528291850764,0.0,23.165884627097906,20.2352929198284,0
cuenca,emelec,emelec,1,Gustavo Cortez,miss,assisted,27.62049610955666,0.6648158005389249,0,right-foot,left,0,100.0,6.9,2539685,42,0.0,1948,28.736834956603445,36.0264699132668,13.520220134859507,0,21.799921541369145,100.0,13,752,shot,0.0,0.0,0.0,0.0,0.0,0
cuenca,emelec,emelec,1,Francisco Mera,miss,assisted,30.37585748885416,36.992348627072246,0,right-foot,high,0,59.47320526512348,68.1,2539680,26,0.0,1882,81.55670158718043,45.687985762139284,2.282820888293635,0,92.16702548489378,18.888985944374113,14,818,shot,0.0,0.0,0.0,0.0,0.0,0
cuenca,emelec,emelec,1,Guillermo Fratta,miss,regular,43.58619116287735,31.176366867418572,0,right-foot,left,0,100.0,13.9,2539737,32,0.0,1660,28.913963232059665,55.34971021105819,26.487717162656224,0,33.330425464825474,100.0,18,1040,shot,1.9749532635829077,57.213718327629635,0.0,7.106088693458098,33.58743208569719,0
cuenca,emelec,cuenca,1,Facundo Castelli,block,fast-break,19.0,23.479064596023925,0,right-foot,low-right,0,16.68398771985059,19.0,2539725,31,0.0,1577,39.195221908161,19.0,96.94511537172616,0,27.79174889230461,81.0,19,1123,shot,26.92290857282656,28.777288970929348,0.0,71.69847593612721,17.96729760470534,0
cuenca,emelec,cuenca,1,Nazareno Romero,miss,assisted,13.037406585858074,3.203903920083526,0,left-foot,close-right,0,48.181221139115905,4.2,2539661,20,0.0,1382,16.913793802349076,24.952434616133957,100.0,0,23.56006782774081,11.680816282561551,22,1318,shot,0.0,0.0,0.0,0.0,0.0,0
cuenca,emelec,cuenca,1,Esteban Davila,miss,corner,31.68720102368559,79.44478446422636,0,left-foot,high,0,43.54233851623312,87.5,2539617,26,0.0,1123,77.49568238635848,19.296575813317496,47.04339287725097,0,67.0014408858751,18.248412709799254,27,1577,shot,0.0,0.0,0.0,0.0,0.0,0
cuenca,emelec,cuenca,1,Joao Quinones,miss,corner,6.612367860799246,21.97877469486933,0,head,left,0,100.0,13.9,2539662,21,0.0,803,59.08445207503654,10.285314740084893,54.367272787575914,0,53.52450617310426,55.9271554364519,32,1897,shot,2.9380580819129567,3.330159336112736,0.0,25.36466950239842,2.0202035095213207,0
cuenca,emelec,cuenca,1,Juan Ruiz Gómez,save,assisted,7.312625896913383,70.8144060378731,0,head,low-right,0,11.263989196080018,13.3,2539606,9,0.0,592,19.382724342565538,15.838662957897187,91.02941735367268,0,6.647290981372095,86.68953956497442,36,2108,shot,1.6920921288342452,74.11178876018431,0.0,4.361559313844765,1.7573278330730582,0
cuenca,emelec,cuenca,1,Francisco Mera,miss,assisted,28.0,57.0,0,right-foot,left,0,62.0,11.1,2539581,9,0.0,364,57.0,28.0,38.0,0,38.0,75.50295813447954,39,2336,shot,0.0,0.0,0.0,0.0,0.0,0
delfin,independiente,independiente,1,Jordy Alcivar,block,assisted,14.564758614046074,31.0,0,right-foot,low-right,0,49.02886156146742,19.0,2533685,78,0.0,4305,31.0,16.368136770493283,66.76490556204388,0,38.05577077806309,81.0,19,1095,shot,19.77342236014524,19.647990804675317,0.0,42.29654195676348,5.296578093372581,0
delfin,independiente,delfin,1,Michael Hoyos,goal,assisted,10.172739572817976,100.0,0,head,high-right,0,32.191383498036394,31.0,2533673,58,0.0,4004,58.628101921909234,13.014566961250088,100.0,0,31.484633558671554,69.0,24,1396,shot,0.0,0.0,0.0,0.0,0.0,regular
delfin,independiente,independiente,1,Nicolás Messiniti,miss,assisted,10.669286171216879,86.9602163782175,0,right-foot,close-right,0,53.66773032842922,20.8,2533628,46,0.0,2782,42.12504917589927,10.204420951189928,42.32723710550511,0,12.203786198405545,94.96542105794005,44,2618,shot,0.0,0.0,0.0,0.0,0.0,0
delfin,independiente,independiente,1,Luis Castro,block,regular,43.587967223235125,73.70138161170028,0,left-foot,low-centre,0,14.12792015516932,19.0,2533595,32,0.0,2466,78.41313831880258,45.748203534412184,26.903115768568753,0,23.514150005044925,81.0,4,234,shot,25.1268143727967,74.84689411916077,0.0,86.38905862246152,38.34652651991194,0
delfin,independiente,delfin,1,Cristian Zabala,miss,assisted,15.74955778496987,7.031921983634433,0,right-foot,high,0,83.56942983354008,83.3,2533572,30,0.0,1650,96.91666027402249,12.796943882411608,12.930713790111206,0,64.43942684443095,31.52660988314877,18,1050,shot,0.0,0.0,0.0,0.0,0.0,0
delfin,independiente,delfin,1,Jostin Alman,save,assisted,6.650358107987948,83.38899978737373,0,right-foot,low-centre,0,50.01676017317392,7.6,2533565,25,0.0,1167,87.4792573881181,11.376705667616928,91.79039832537957,0,1.6341634831144916,100.0,26,1533,shot,7.66077908660347,70.38083712600988,0.0,18.203540516067918,9.724075149232046,0
delfin,independiente,independiente,1,Cristian Zabala,block,assisted,24.191004242469965,10.182986603387434,0,right-foot,low-centre,0,37.055417714212005,19.0,2533561,12,0.0,884,45.70067393979082,63.57980693432158,33.691001190161224,0,64.84987609167487,81.0,31,1816,shot,2.4110687555238464,32.80801832333062,0.0,61.83991505246052,12.789721627362923,0
delfin,independiente,independiente,1,Nicolás Goitea,miss,corner,8.539565581967139,0.27154470176921564,0,head,close-left,0,59.0,31.9,2533558,21,0.0,833,3.3419065031002546,6.563510128172678,41.0,0,41.0,16.658036756718303,32,1867,shot,0.0,0.0,0.0,0.0,0.0,0
delfin,independiente,independiente,1,Kendry Páez,block,assisted,1.8800558523222684,29.23524487964867,0,left-foot,low-right,0,52.42398820953625,19.4,2533557,7,0.0,703,100.0,21.42702208822455,27.222827029327135,0,4.736350645042727,100.0,34,1997,shot,18.0710938943517,59.0,0.0,59.0,19.568097022328427,0
delfin,independiente,independiente,1,Luis Castro,save,regular,22.948250003586086,27.41780013389818,0,left-foot,low-left,0,1.5809460346146338,15.8,2533553,17,0.0,570,20.604213257950175,48.81115801850419,60.06923059498161,0,46.15212542273981,33.12699738317524,36,2130,shot,0.9037605348982836,66.728983486539,0.0,29.489967577227368,0.245644939622081,0
delfin,independiente,independiente,1,Renzo López,miss,assisted,11.102536110640685,24.496776266990935,0,right-foot,close-left,0,4.047901417982985,4.2,2533551,7,0.0,452,77.89275424572251,26.9772012010539,23.164490613884254,0,63.03444355915059,100.0,38,2248,shot,0.0,0.0,0.0,0.0,0.0,0
delfin,independiente,delfin,1,Luis Felipe Zárate,save,set-piece,3.30941617091314,47.272616075014895,0,head,low-centre,0,49.01406871367353,1.9,2533556,-1,0.0,252,57.19658738927049,4.7397907732442786,81.8084187334928,0,49.21523972353348,10.1619283202957,41,2448,shot,3.263880472702957,95.38198717665392,0.0,67.5901621691568,2.515885667639984,0
delfin,independiente,independiente,1,Yaimar Medina,save,assisted,6.857507029572959,12.525537926351092,0,left-foot,low-centre,0,80.00916380993006,13.9,2533547,11,0.0,92,30.871578227048545,0.3624433997357768,54.49498264209463,0,34.710611017954506,4.685844191551183,44,2608,shot,0.5596706416540863,95.72729349049945,0.0,28.727480670219215,0.70858069027798,0
liga,macara,macara,1,Óscar Zambrano,miss,assisted,31.0,16.0400315718803,0,right-foot,high,0,19.457706856955056,62.5,2550156,80,5.0,5678,7.548708367376829,31.0,11.254202389944112,0,32.624976236036545,13.310011460741379,1,622,shot,0.0,0.0,0.0,0.0,0.0,0
liga,macara,liga,1,Joffré Escobar,save,set-piece,3.0,41.931834963432536,0,head,low-centre,0,100.0,3.8,2550157,86,3.0,5553,95.48821239360063,3.0,14.438077839908793,0,36.44842283790549,100.0,1,747,shot,1.5598218267285695,21.179836816045302,0.0,70.74889959167345,0.38019410271300424,0
liga,macara,macara,1,Facundo Pons,miss,assisted,15.799049512727422,59.96443292411199,0,right-foot,high-right,0,42.65961065274192,68.1,2550125,85,0.0,5249,15.463471450553282,25.188789110998272,68.12308692240983,0,62.66075191162507,2.0674684519260325,3,151,shot,0.0,0.0,0.0,0.0,0.0,0
liga,macara,macara,1,Jorge Valdez,block,regular,11.0,51.283433199392135,0,right-foot,low-centre,0,11.175433463470029,19.0,2550122,89,0.0,4837,100.0,11.0,8.816633895245019,0,6.62435046952433,81.0,10,563,shot,16.93728471297282,84.99503901959949,0.0,100.0,6.323691317593367,0
liga,macara,macara,1,Lisandro Alzugaray,miss,assisted,7.637226170170146,14.727879258959362,0,left-foot,close-right,0,32.001125926936055,4.2,2550119,79,0.0,4626,90.17655876654669,3.7269646326664363,97.98650036327251,0,95.28632890700106,100.0,13,774,shot,0.0,0.0,0.0,0.0,0.0,0
liga,macara,macara,1,Óscar Zambrano,miss,assisted,40.83648156105579,9.610601764039686,0,right-foot,high,0,3.3965638720470395,68.1,2550091,60,0.0,4001,5.988148923833279,1.5879849390291518,58.309617046046505,0,20.95145502470948,57.87425717671132,24,1399,shot,0.0,0.0,0.0,0.0,0.0,0
liga,macara,macara,1,Alex Arce,miss,fast-break,42.0,81.8050308503711,0,right-foot,left,0,60.0,8.3,2550048,63,0.0,3755,39.8469207007481,42.0,40.0,0,40.0,52.474289529158355,28,1645,shot,2.3163086721796935,70.89949507852299,0.0,27.488733135517542,4.185519283584432,0
liga,macara,liga,1,Leonel Álvarez,miss,regular,3.8471329014907525,61.093653599794244,0,right-foot,high-left,0,43.41485671911053,51.4,2550045,53,0.0,3617,62.4030714135444,9.264023228937418,5.817299340613154,0,52.3650083496891,91.92924209044483,30,1783,shot,0.0,0.0,0.0,0.0,0.0,0
liga,macara,liga,1,Facundo Pons,miss,regular,15.48212694195184,6.172248290571908,0,right-foot,left,0,10.798292490247363,19.4,2550026,51,0.0,3461,34.76932258486082,21.378864568261875,71.1985783584535,0,5.061910833094849,100.0,33,1939,shot,0.0,0.0,0.0,0.0,0.0,0
liga,macara,liga,1,Leonel Álvarez,block,set-piece,22.41128304510256,52.47919284966507,0,right-foot,low-left,0,45.90233274022161,19.0,2550025,53,0.0,3417,49.05808942104825,5.163980916084558,78.58383581447951,0,47.569302529117394,81.0,34,1983,shot,36.82537075287057,20.186738560340444,0.0,50.59824251493539,29.721396399465966,0
liga,macara,liga,1,Miguel Perea,block,free-kick,31.365646032579555,100.0,0,left-foot,low-centre,0,54.05125486155084,19.0,2550024,52,0.0,3413,4.764781156311116,28.64673612971371,28.05840876380352,0,39.880244186686575,81.0,34,1987,shot,36.031282555330726,18.305208970557928,0.0,89.2918977705243,1.8197324201695082,0
liga,macara,macara,1,Jorge Valdez,miss,assisted,29.652572022074782,100.0,0,right-foot,high-right,0,34.81387562522639,68.1,2550022,54,0.0,3225,5.440037534179751,15.677751274691364,100.0,0,100.0,19.11939626481142,37,2175,shot,0.0,0.0,0.0,0.0,0.0,0
liga,macara,macara,1,Jorge Valdez,save,free-kick,39.85400847446755,23.10309529292497,0,right-foot,low-left,0,7.489755834151133,5.1,2549980,39,0.0,2911,4.748917040625308,40.31402001632608,37.549612161553924,0,76.94112902068646,100.0,42,2489,shot,1.0,93.69924638204458,0.0,74.58412998907976,1.0,0
liga,macara,macara,1,Óscar Zambrano,miss,assisted,7.649111646078657,4.831209228467074,0,left-foot,close-left,0,70.24317318686148,8.3,2549979,44,0.0,2811,2.7323678435189933,4.050797551822873,50.89157809208089,0,29.692047517403765,39.39274702555629,44,2589,shot,0.0,0.0,0.0,0.0,0.0,0
liga,macara,liga,1,Leonel Álvarez,save,regular,15.939753582983798,71.258129043019,0,right-foot,high-centre,0,13.840126110538598,21.5,2549948,52,3.0,2874,27.286404335673453,7.80709913143469,70.14537382613292,0,56.051000952234524,100.0,1,2526,shot,7.572830751475754,8.180932683373456,0.0,62.17824711610773,2.491582582803547,0
liga,macara,liga,1,Alexander Alvarado,block,set-piece,14.664142361912532,39.269995960126664,0,right-foot,low-right,0,30.786192189587894,19.0,2549928,41,0.0,2519,83.05092202038392,17.264543592213254,60.143977045557875,0,91.8976732443897,81.0,4,181,shot,9.10717699018732,73.99337361797905,0.0,6.533109158338888,12.755513718363211,0
liga,macara,liga,1,Lisandro Alzugaray,block,free-kick,10.77833892230658,90.22209298314802,0,left-foot,low-centre,0,88.98833515186577,19.0,2549927,44,0.0,2516,11.034578343902723,0.9988304714998169,29.92909138880917,0,95.35472816097233,81.0,4,184,shot,8.169451544191958,100.0,0.0,43.797101801816254,3.8662163705099557,0
liga,macara,liga,1,Facundo Pons,save,regular,8.988761604331476,30.936673677587066,0,right-foot,low-centre,0,87.75945718549954,6.3,2549924,32,0.0,2209,58.65384740423984,4.072691990976174,36.727010555794074,0,79.98404564783678,68.07301425130136,9,491,shot,1.0258612185164462,4.270107997389836,0.0,4.267680757859445,1.2376504863476323,0
liga,macara,macara,1,Facundo Pons,save,assisted,10.202554617496343,87.69234464912876,0,right-foot,low-centre,0,51.0,10.8,2549923,42,0.0,2208,50.756403270458414,8.261137285431538,49.0,0,49.0,100.0,9,492,shot,2.385774346565871,60.827337685461686,0.0,15.019195709362336,0.07682358374800313,0
liga,macara,macara,1,Alex Arce,goal,assisted,13.682281162413409,33.74584997767199,0,head,low-left,0,75.44527229391863,18.4,2549914,22,0.0,1770,36.06717498751053,12.98733542792076,48.17977806532054,0,76.87419448562503,100.0,16,930,shot,0.0,0.0,0.0,0.0,0.0,regular
liga,macara,macara,1,Óscar Zambrano,block,assisted,23.291328700754146,27.413701200246024,0,right-foot,low-centre,0,42.88168963111515,19.0,2549926,33,0.0,1718,93.78179450618796,39.60196889077608,44.52726071211113,0,51.54289846554691,81.0,17,982,shot,22.0,11.955915822592765,0.0,10.45745573420973,22.0,0
liga,macara,macara,1,Leonel Álvarez,miss,assisted,11.203114002708023,32.16225111624856,0,right-foot,left,0,52.46598702131875,6.9,2549910,23,0.0,1514,15.99249224262882,3.9046502005771195,37.3786315777091,0,47.08032861964254,61.89894980876116,20,1186,shot,0.0,0.0,0.0,0.0,0.0,0
liga,macara,liga,1,Alex Arce,save,corner,8.193594413356529,34.948285444225974,0,head,high-centre,0,83.34904719981955,21.5,2549919,31,0.0,1371,34.87359554885313,6.5336028308641465,95.10714765985512,0,39.439724240819324,71.49368369325009,23,1329,shot,1.0697375026191795,90.27670801689433,0.0,71.52509921766878,0.16473597328342993,0
liga,macara,liga,1,Lisandro Alzugaray,block,throw-in-set-piece,20.409871445026816,4.585765630199802,0,left-foot,low-centre,0,80.67406015510574,19.0,2549909,19,0.0,1097,49.03760979669929,10.096203509886418,30.73699527007191,0,88.4255705116172,81.0,27,1603,shot,8.19699315499272,43.40339919441841,0.0,88.4735128997752,2.222278071384981,0
liga,macara,macara,1,Lisandro Alzugaray,block,throw-in-set-piece,20.0,53.0,0,left-foot,low-centre,0,90.97390632499197,19.0,2549906,28,0.0,1095,53.0,20.0,5.3792199839975225,0,79.69029033721817,81.0,27,1605,shot,15.291659522798643,72.34559829331164,0.0,63.50466488912371,10.023753573586461,0
liga,macara,liga,1,Michael Estrada,miss,assisted,3.0,72.75228332212015,0,right-foot,close-high,0,65.54725229126456,56.9,2549902,9,0.0,969,48.47018946835097,3.0,1.3736415368940484,0,17.974641718796775,36.107468385522104,29,1731,shot,0.0,0.0,0.0,0.0,0.0,0
liga,macara,liga,1,Facundo Pons,miss,assisted,20.745208165123977,95.38978870890443,0,right-foot,left,0,100.0,4.2,2549901,24,0.0,890,15.918236292526899,50.87433216718039,64.53869039994267,0,33.651753018986085,100.0,31,1810,shot,0.0,0.0,0.0,0.0,0.0,0
liga,macara,liga,1,Michael Estrada,miss,fast-break,9.210825874252127,69.28531376275632,0,right-foot,close-high-left,0,13.440864855106,41.7,2549833,9,0.0,654,53.797971015218174,17.825661792443288,57.861536293845305,0,61.85249556352851,56.21896195822285,35,2046,shot,0.0,0.0,0.0,0.0,0.0,0
liga,macara,macara,1,Michael Estrada,save,regular,3.8538515087961196,53.41580758050224,0,head,low-centre,0,7.749314945476868,18.4,2549900,18,0.0,605,100.0,7.581455604699722,88.87985441580837,0,98.36188917383329,71.93724526281815,35,2095,shot,0.764480781714009,79.3745931455186,0.0,57.342285722398245,0.5521934205258182,0
liga,macara,macara,1,Óscar Zambrano,post,assisted,9.856092870808471,6.787701998268517,0,right-foot,high,0,15.635937808902554,41.8,2549832,14,0.0,602,78.67381953210003,5.9053969053825845,16.83433208878796,0,26.26109564234733,91.76820016077612,35,2098,shot,0.0,0.0,0.0,0.0,0.0,0
liga,macara,macara,1,Facundo Pons,goal,penalty,18.732662015379223,50.0,0,right-foot,low-left,0,53.0,7.0,2549831,16,0.0,457,50.0,10.783845527575277,47.0,0,47.0,93.0,38,2243,shot,0.0,0.0,0.0,0.0,0.0,penalty
liga,macara,liga,1,Lisandro Alzugaray,goal,assisted,32.097854658835345,62.0,0,left-foot,low-left,0,71.70128078936003,19.6,2549827,0,0.0,252,62.0,9.689124384945764,45.78553453029145,0,19.776865134840456,64.42876140695256,41,2448,shot,0.0,0.0,0.0,0.0,0.0,regular
liga,macara,macara,1,Gino Barbieri,block,set-piece,2.3795143375448955,27.711681436352528,0,right-foot,low-centre,0,64.55582964378834,19.0,2549830,-2,0.0,102,49.81045397352532,5.445608353073501,20.455865702434764,0,95.49780045046396,81.0,44,2598,shot,7.075662820972411,48.4144231643901,0.0,91.82963540560228,8.656583558889336,0
liga,macara,macara,1,Gino Barbieri,block,set-piece,12.603957992780382,79.48684523168416,0,right-foot,low-centre,0,64.6148386231212,19.0,2549949,9,0.0,101,60.618956975461565,10.434337469737438,44.05456387348515,0,100.0,81.0,44,2599,shot,2.7012021318776984,53.445962902364045,0.0,88.76808613008998,5.052203854994583,0
liga,macara,liga,1,Leonel Álvarez,save,free-kick,6.270222796443278,12.90500064838102,0,right-foot,high-centre,0,17.914909906866782,27.2,2549807,6,0.0,98,38.693231259592935,30.55128383436334,55.956625929342266,0,84.74173354492677,35.315714632826044,44,2602,shot,1.5117364577769645,3.971149999821165,0.0,55.60251660555799,2.8259452760950117,0
mushuc-runa,libertad,libertad,1,Joaquín Vergés,goal,free-kick,29.267134110435293,59.192838259777645,0,right-foot,high-right,0,46.0,29.7,2538962,98,10.0,5968,41.208416213767165,0.011670535663057535,54.0,0,54.0,99.23181334662398,1,332,shot,0.0,0.0,0.0,0.0,0.0,regular
mushuc-runa,libertad,mushuc-runa,1,Daniel Segura,goal,assisted,5.344237072934889,58.72201087389794,0,head,high-left,0,52.0,25.3,2538955,99,6.0,5744,47.35274965623441,13.126173813518069,48.0,0,48.0,60.83399577648713,1,556,shot,0.0,0.0,0.0,0.0,0.0,regular
